CustomerID,Frequency,LastPurchase,Monetary,Recency,Segment
CUST02154,1,2023-11-02,450,425,Low Value
CUST02155,4,2023-06-09,1745,571,Medium Value
CUST02156,3,2024-07-13,360,171,Medium Value
CUST02157,5,2024-12-06,6440,25,High Value
CUST02158,1,2024-06-16,75,198,Low Value
CUST02159,5,2024-08-11,3790,142,High Value
CUST02160,3,2024-05-14,850,231,Medium Value
CUST02161,3,2023-08-03,1620,516,Medium Value
CUST02162,1,2024-12-15,60,16,Low Value
CUST02163,6,2024-11-04,3455,57,High Value
CUST02164,2,2024-03-16,480,290,Low Value
CUST02165,6,2024-10-08,1495,84,Medium Value
CUST02166,4,2024-07-23,1385,161,Medium Value
CUST02167,1,2024-02-21,2000,314,Medium Value
CUST02168,3,2024-08-23,610,130,Medium Value
CUST02169,5,2024-07-05,6950,179,High Value
CUST02170,4,2024-05-10,3990,235,Medium Value
CUST02171,1,2023-01-27,1500,704,Medium Value
CUST02172,1,2023-06-25,240,555,Low Value
CUST02173,2,2024-11-03,255,58,Low Value
CUST02174,4,2024-08-14,6655,139,Medium Value
CUST02175,6,2024-11-09,4235,52,High Value
CUST02176,1,2024-09-03,90,119,Low Value
CUST02177,3,2024-03-25,1375,281,Medium Value
CUST02178,3,2024-08-10,4955,143,Medium Value
CUST02180,3,2024-04-19,2200,256,Medium Value
CUST02181,1,2024-04-29,360,246,Low Value
CUST02182,3,2024-08-18,2470,135,Medium Value
CUST02183,2,2024-05-11,210,234,Low Value
CUST02184,3,2024-06-13,3585,201,Medium Value
CUST02185,4,2023-12-11,5985,386,Medium Value
CUST02186,6,2024-08-01,620,152,Medium Value
CUST02188,4,2024-02-07,2115,328,Medium Value
CUST02189,7,2024-12-05,1995,26,Medium Value
CUST02190,4,2022-11-26,1135,766,Medium Value
CUST02192,2,2024-01-13,1130,353,Low Value
CUST02193,3,2023-02-18,1825,682,Medium Value
CUST02194,4,2024-09-21,665,101,Medium Value
CUST02195,3,2024-02-28,1355,307,Medium Value
CUST02196,3,2024-05-04,2690,241,Medium Value
CUST02197,5,2024-12-06,2370,25,Medium Value
CUST02198,2,2023-12-15,2150,382,Medium Value
CUST02199,1,2022-05-13,75,963,Low Value
CUST02200,3,2024-09-23,395,99,Medium Value
CUST02201,5,2024-05-21,6370,224,High Value
CUST02202,4,2024-04-19,2450,256,Medium Value
CUST02203,1,2023-01-18,4800,713,Medium Value
CUST02204,3,2023-07-13,135,537,Medium Value
CUST02205,3,2023-08-20,2135,499,Medium Value
CUST02206,2,2024-11-12,145,49,Low Value
CUST02207,3,2024-07-19,890,165,Medium Value
CUST02208,2,2022-12-22,585,740,Low Value
CUST02209,6,2024-10-02,4305,90,High Value
CUST02210,4,2024-12-05,610,26,Medium Value
CUST02211,3,2024-01-05,4920,361,Medium Value
CUST02212,4,2024-07-24,975,160,Medium Value
CUST02214,3,2024-03-31,880,275,Medium Value
CUST02215,2,2023-04-21,480,620,Low Value
CUST02216,4,2024-11-11,1395,50,Medium Value
CUST02217,2,2022-06-25,540,920,Low Value
CUST02218,5,2024-12-02,2830,29,High Value
CUST02219,3,2024-05-05,1680,240,Medium Value
CUST02220,2,2024-06-18,520,196,Low Value
CUST02221,4,2023-07-23,1455,527,Medium Value
CUST02222,5,2024-07-08,2785,176,High Value
CUST02223,2,2024-02-17,390,318,Low Value
CUST02224,3,2023-02-23,310,677,Medium Value
CUST02225,7,2024-10-11,4390,81,High Value
CUST02226,5,2024-07-11,1410,173,Medium Value
CUST02227,2,2024-06-02,630,212,Low Value
CUST02228,6,2024-10-16,8930,76,High Value
CUST02229,2,2024-05-02,375,243,Low Value
CUST02230,2,2024-10-15,770,77,Low Value
CUST02231,3,2024-11-08,2610,53,Medium Value
CUST02232,3,2024-04-30,4400,245,Medium Value
CUST02233,5,2023-10-30,3260,428,High Value
CUST02234,4,2024-09-16,1970,106,Medium Value
CUST02235,3,2024-12-11,2760,20,Medium Value
CUST02236,2,2024-12-24,325,7,Low Value
CUST02237,1,2022-02-17,110,1048,Low Value
CUST02238,2,2024-12-11,600,20,Low Value
CUST02239,3,2024-01-24,5520,342,Medium Value
CUST02240,2,2024-02-17,3735,318,Medium Value
CUST02241,7,2023-12-14,2340,383,Medium Value
CUST02243,3,2023-12-30,4840,367,Medium Value
CUST02244,3,2023-09-28,325,460,Medium Value
CUST02245,4,2024-12-23,1450,8,Medium Value
CUST02246,3,2024-10-11,1650,81,Medium Value
CUST02247,3,2024-11-14,6300,47,Medium Value
CUST02248,2,2024-03-20,10800,286,Medium Value
CUST02249,1,2024-10-31,1200,61,Low Value
CUST02250,3,2023-07-24,470,526,Medium Value
CUST02251,8,2024-08-23,5780,130,High Value
CUST02252,8,2024-09-27,6130,95,High Value
CUST02253,3,2024-10-24,1080,68,Medium Value
CUST02254,5,2024-06-10,1750,204,Medium Value
CUST02255,1,2024-11-08,100,53,Low Value
CUST02256,4,2024-08-11,1030,142,Medium Value
CUST02257,3,2024-07-25,2230,159,Medium Value
CUST02258,5,2024-07-19,4630,165,High Value
CUST02259,7,2024-09-19,5950,103,High Value
CUST02261,3,2023-08-17,5235,502,Medium Value
CUST02262,4,2024-03-10,1740,296,Medium Value
CUST02263,5,2023-08-25,7020,494,High Value
CUST02265,2,2024-08-22,270,131,Low Value
CUST02266,4,2024-06-21,1205,193,Medium Value
CUST02267,2,2024-12-13,870,18,Low Value
CUST02268,3,2024-12-25,305,6,Medium Value
CUST02269,3,2024-08-16,3380,137,Medium Value
CUST02270,1,2024-06-28,350,186,Low Value
CUST02271,1,2023-04-27,60,614,Low Value
CUST02272,2,2023-11-25,145,402,Low Value
CUST02273,4,2023-11-27,1305,400,Medium Value
CUST02274,2,2023-02-27,110,673,Low Value
CUST02275,3,2022-08-31,2300,853,Medium Value
CUST02276,5,2024-10-22,1815,70,Medium Value
CUST02277,4,2024-06-08,495,206,Medium Value
CUST02278,3,2024-10-21,3960,71,Medium Value
CUST02279,2,2023-12-30,275,367,Low Value
CUST02280,4,2024-06-07,8575,207,Medium Value
CUST02281,1,2022-03-04,1200,1033,Low Value
CUST02282,4,2024-11-26,1345,35,Medium Value
CUST02283,4,2024-09-28,3375,94,Medium Value
CUST02284,3,2024-12-18,660,13,Medium Value
CUST02285,2,2023-11-08,3050,419,Medium Value
CUST02286,3,2023-03-15,810,657,Medium Value
CUST02287,5,2024-11-20,4250,41,High Value
CUST02288,2,2022-12-02,290,760,Low Value
CUST02289,1,2024-05-24,180,221,Low Value
CUST02290,4,2024-06-25,2050,189,Medium Value
CUST02291,9,2024-05-26,3930,219,High Value
CUST02292,2,2024-07-31,2510,153,Medium Value
CUST02293,2,2023-10-13,140,445,Low Value
CUST02294,4,2023-10-24,465,434,Medium Value
CUST02295,3,2023-10-23,1340,435,Medium Value
CUST02296,2,2023-04-04,700,637,Low Value
CUST02297,1,2023-07-07,200,543,Low Value
CUST02298,5,2024-12-26,8210,5,High Value
CUST02299,4,2024-10-27,1290,65,Medium Value
CUST02300,2,2022-11-20,115,772,Low Value
CUST02301,2,2022-10-21,350,802,Low Value
CUST02302,4,2024-05-29,4400,216,Medium Value
CUST02303,2,2024-07-26,460,158,Low Value
CUST02304,4,2024-03-18,1695,288,Medium Value
CUST02305,1,2023-07-22,550,528,Low Value
CUST02306,5,2023-09-24,4750,464,High Value
CUST02307,5,2024-01-26,3750,340,High Value
CUST02308,4,2024-06-19,760,195,Medium Value
CUST02309,7,2023-06-02,7215,578,High Value
CUST02310,3,2022-07-30,1000,885,Medium Value
CUST02311,1,2024-08-20,35,133,Low Value
CUST02312,7,2024-08-08,8120,145,High Value
CUST02313,3,2023-05-05,2100,606,Medium Value
CUST02315,1,2023-12-19,800,378,Low Value
CUST02316,2,2024-10-12,1240,80,Low Value
CUST02317,5,2024-12-03,950,28,Medium Value
CUST02318,3,2023-07-29,1220,521,Medium Value
CUST02319,8,2024-11-28,1775,33,Medium Value
CUST02320,4,2024-03-27,2075,279,Medium Value
CUST02321,4,2024-03-08,3065,298,Medium Value
CUST02322,1,2024-03-11,1050,295,Low Value
CUST02323,5,2024-05-01,3435,244,High Value
CUST02324,2,2024-05-31,625,214,Low Value
CUST02325,2,2024-10-23,275,69,Low Value
CUST02326,4,2024-07-27,630,157,Medium Value
CUST02327,1,2022-01-14,150,1082,Low Value
CUST02328,2,2024-10-28,425,64,Low Value
CUST02329,1,2022-09-30,275,823,Low Value
CUST02330,3,2023-09-07,345,481,Medium Value
CUST02331,3,2024-06-29,895,185,Medium Value
CUST02332,2,2024-08-06,360,147,Low Value
CUST02333,9,2024-10-23,7820,69,High Value
CUST02334,1,2024-06-04,110,210,Low Value
CUST02335,2,2022-11-24,2000,768,Medium Value
CUST02336,4,2024-04-16,2330,259,Medium Value
CUST02337,5,2024-04-28,1240,247,Medium Value
CUST02338,8,2024-12-23,3685,8,High Value
CUST02339,3,2024-07-25,725,159,Medium Value
CUST02340,8,2024-12-02,1670,29,Medium Value
CUST02341,2,2024-10-14,2250,78,Medium Value
CUST02342,3,2024-11-25,2050,36,Medium Value
CUST02343,3,2024-07-26,560,158,Medium Value
CUST02344,1,2024-02-23,2000,312,Medium Value
CUST02345,4,2023-10-05,745,453,Medium Value
CUST02346,4,2024-12-08,1925,23,Medium Value
CUST02348,5,2024-10-24,1480,68,Medium Value
CUST02349,2,2024-10-25,280,67,Low Value
CUST02350,4,2024-01-29,2975,337,Medium Value
CUST02351,5,2024-10-14,945,78,Medium Value
CUST02352,7,2024-10-19,3465,73,High Value
CUST02353,4,2024-10-31,1650,61,Medium Value
CUST02355,6,2024-09-24,2120,98,Medium Value
CUST02356,2,2024-12-28,400,3,Low Value
CUST02357,3,2023-12-23,225,374,Medium Value
CUST02358,4,2024-04-27,2050,248,Medium Value
CUST02359,1,2022-08-10,120,874,Low Value
CUST02360,2,2024-08-18,6750,135,Medium Value
CUST02361,4,2024-10-25,1465,67,Medium Value
CUST02362,4,2024-09-25,3420,97,Medium Value
CUST02363,4,2024-10-20,2945,72,Medium Value
CUST02364,2,2023-03-08,460,664,Low Value
CUST02365,5,2024-04-04,6680,271,High Value
CUST02366,3,2023-09-17,1930,471,Medium Value
CUST02367,1,2023-06-26,4000,554,Medium Value
CUST02368,5,2024-04-06,3230,269,High Value
CUST02369,3,2024-09-04,610,118,Medium Value
CUST02370,1,2022-07-08,360,907,Low Value
CUST02371,2,2023-02-24,375,676,Low Value
CUST02372,4,2023-11-18,3550,409,Medium Value
CUST02373,2,2024-11-04,250,57,Low Value
CUST02374,4,2023-10-02,4600,456,Medium Value
CUST02375,4,2024-12-18,3515,13,Medium Value
CUST02376,3,2024-10-19,2115,73,Medium Value
CUST02377,3,2024-02-16,2440,319,Medium Value
CUST02378,6,2024-09-07,1800,115,Medium Value
CUST02379,3,2023-03-30,405,642,Medium Value
CUST02380,1,2023-11-12,125,415,Low Value
CUST02381,7,2024-04-22,3000,253,High Value
CUST02382,7,2024-10-04,3355,88,High Value
CUST02383,5,2024-07-15,1190,169,Medium Value
CUST02384,3,2024-12-30,2450,1,Medium Value
CUST02385,5,2024-04-17,520,258,Medium Value
CUST02386,7,2024-08-30,8060,123,High Value
CUST02387,1,2024-06-24,150,190,Low Value
CUST02388,3,2024-10-20,830,72,Medium Value
CUST02389,3,2023-12-07,1060,390,Medium Value
CUST02390,2,2022-10-09,260,814,Low Value
CUST02391,6,2024-07-28,1695,156,Medium Value
CUST02392,4,2024-05-26,1470,219,Medium Value
CUST02393,6,2024-11-07,2665,54,Medium Value
CUST02394,2,2023-08-08,320,511,Low Value
CUST02395,7,2024-06-29,1675,185,Medium Value
CUST02396,5,2024-07-23,11775,161,High Value
CUST02397,1,2023-05-30,480,581,Low Value
CUST02398,4,2022-11-09,1255,783,Medium Value
CUST02399,3,2024-08-18,4995,135,Medium Value
CUST02400,2,2024-01-20,270,346,Low Value
CUST02401,1,2022-03-16,200,1021,Low Value
CUST02402,2,2024-12-27,4150,4,Medium Value
CUST02403,4,2023-06-22,620,558,Medium Value
CUST02404,5,2024-07-15,4250,169,High Value
CUST02405,3,2023-09-07,820,481,Medium Value
CUST02406,2,2022-10-11,1680,812,Medium Value
CUST02407,2,2024-09-07,585,115,Low Value
CUST02409,4,2024-10-25,1250,67,Medium Value
CUST02410,4,2024-10-03,1265,89,Medium Value
CUST02411,5,2024-12-21,1335,10,Medium Value
CUST02412,3,2023-09-05,305,483,Medium Value
CUST02413,3,2023-09-26,4325,462,Medium Value
CUST02414,4,2024-06-24,3090,190,Medium Value
CUST02415,3,2024-09-16,230,106,Medium Value
CUST02416,5,2024-09-01,2620,121,Medium Value
CUST02417,1,2023-09-22,135,466,Low Value
CUST02418,2,2023-12-07,3690,390,Medium Value
CUST02419,4,2024-12-07,1110,24,Medium Value
CUST02420,6,2024-10-10,985,82,Medium Value
CUST02421,3,2024-04-08,3225,267,Medium Value
CUST02423,8,2024-08-15,2610,138,Medium Value
CUST02424,4,2023-10-12,3130,446,Medium Value
CUST02426,5,2024-06-10,3590,204,High Value
CUST02427,1,2023-10-02,220,456,Low Value
CUST02428,5,2024-04-01,1055,274,Medium Value
CUST02429,1,2023-10-25,90,433,Low Value
CUST02430,2,2024-03-28,4100,278,Medium Value
CUST02431,4,2024-10-03,6960,89,Medium Value
CUST02432,2,2023-02-10,1365,690,Medium Value
CUST02433,2,2022-12-14,6000,748,Medium Value
CUST02434,1,2024-02-15,180,320,Low Value
CUST02435,2,2024-02-29,755,306,Low Value
CUST02436,3,2024-11-14,1445,47,Medium Value
CUST02437,1,2022-08-17,40,867,Low Value
CUST02438,8,2023-12-17,7600,380,High Value
CUST02439,4,2024-07-13,425,171,Medium Value
CUST02440,4,2023-10-02,660,456,Medium Value
CUST02441,4,2024-01-21,690,345,Medium Value
CUST02442,1,2024-02-04,120,331,Low Value
CUST02443,5,2024-11-15,6285,46,High Value
CUST02444,1,2024-02-28,200,307,Low Value
CUST02445,6,2024-05-18,1060,227,Medium Value
CUST02446,5,2024-05-26,8630,219,High Value
CUST02447,3,2023-04-17,985,624,Medium Value
CUST02448,4,2023-11-28,495,399,Medium Value
CUST02449,4,2024-05-07,3970,238,Medium Value
CUST02450,1,2023-12-27,90,370,Low Value
CUST02451,3,2023-09-16,4325,472,Medium Value
CUST02452,2,2024-07-14,390,170,Low Value
CUST02453,2,2023-03-11,2300,661,Medium Value
CUST02454,3,2024-07-31,870,153,Medium Value
CUST02455,2,2023-12-22,410,375,Low Value
CUST02456,3,2022-07-29,4235,886,Medium Value
CUST02457,2,2024-11-05,260,56,Low Value
CUST02458,5,2024-05-09,7315,236,High Value
CUST02459,3,2024-06-17,650,197,Medium Value
CUST02460,1,2022-08-05,100,879,Low Value
CUST02461,2,2024-06-11,600,203,Low Value
CUST02462,2,2023-05-13,6200,598,Medium Value
CUST02463,2,2023-12-26,435,371,Low Value
CUST02464,4,2023-06-20,2345,560,Medium Value
CUST02465,5,2024-11-20,2330,41,Medium Value
CUST02466,2,2024-07-12,1825,172,Medium Value
CUST02467,1,2024-04-10,300,265,Low Value
CUST02468,1,2023-12-13,90,384,Low Value
CUST02469,4,2022-11-24,1240,768,Medium Value
CUST02470,2,2022-09-26,2720,827,Medium Value
CUST02471,3,2024-09-30,1810,92,Medium Value
CUST02472,4,2024-06-01,4900,213,Medium Value
CUST02473,1,2023-06-20,50,560,Low Value
CUST02474,3,2024-06-19,415,195,Medium Value
CUST02475,6,2024-10-25,800,67,Medium Value
CUST02476,7,2024-08-16,3495,137,High Value
CUST02477,2,2023-03-10,270,662,Low Value
CUST02478,2,2023-09-14,5500,474,Medium Value
CUST02479,4,2024-10-01,6350,91,Medium Value
CUST02480,2,2023-01-25,110,706,Low Value
CUST02481,4,2024-02-08,650,327,Medium Value
CUST02482,2,2024-01-27,240,339,Low Value
CUST02483,3,2024-04-16,530,259,Medium Value
CUST02484,2,2024-05-04,740,241,Low Value
CUST02485,1,2023-04-10,135,631,Low Value
CUST02486,3,2023-09-26,1080,462,Medium Value
CUST02487,4,2024-05-11,2520,234,Medium Value
CUST02488,4,2024-08-26,850,127,Medium Value
CUST02489,2,2024-04-04,610,271,Low Value
CUST02490,6,2024-12-23,5245,8,High Value
CUST02491,2,2024-06-18,420,196,Low Value
CUST02492,3,2024-10-13,370,79,Medium Value
CUST02493,1,2024-09-19,220,103,Low Value
CUST02494,5,2024-10-18,2830,74,High Value
CUST02495,5,2024-10-29,1950,63,Medium Value
CUST02496,7,2024-08-27,7315,126,High Value
CUST02497,1,2024-05-08,70,237,Low Value
CUST02498,4,2024-04-26,2240,249,Medium Value
CUST02499,6,2024-10-21,1020,71,Medium Value
CUST02500,5,2024-01-19,5570,347,High Value
CUST02501,6,2024-10-13,2430,79,Medium Value
CUST02502,5,2024-05-25,1020,220,Medium Value
CUST02503,5,2024-10-05,965,87,Medium Value
CUST02504,2,2023-01-28,490,703,Low Value
CUST02505,2,2023-08-28,210,491,Low Value
CUST02506,5,2023-11-17,690,410,Medium Value
CUST02507,6,2024-07-14,5610,170,High Value
CUST02508,2,2022-05-18,1150,958,Low Value
CUST02509,3,2024-07-13,705,171,Medium Value
CUST02510,2,2023-03-28,480,644,Low Value
CUST02511,1,2023-07-28,110,522,Low Value
CUST02512,4,2023-08-20,2270,499,Medium Value
CUST02513,5,2024-07-27,6385,157,High Value
CUST02514,1,2022-06-12,110,933,Low Value
CUST02515,3,2023-03-06,1530,666,Medium Value
CUST02516,1,2024-07-22,450,162,Low Value
CUST02517,3,2022-04-07,2040,999,Medium Value
CUST02518,2,2024-11-07,960,54,Low Value
CUST02519,8,2024-07-31,4605,153,High Value
CUST02520,4,2024-10-30,790,62,Medium Value
CUST02521,3,2024-10-17,1715,75,Medium Value
CUST02522,2,2024-08-02,1135,151,Low Value
CUST02523,4,2024-11-27,3830,34,Medium Value
CUST02524,1,2023-04-17,440,624,Low Value
CUST02525,4,2024-05-25,4140,220,Medium Value
CUST02526,1,2022-08-21,1400,863,Medium Value
CUST02527,5,2024-02-24,3470,311,High Value
CUST02528,6,2024-03-19,4080,287,High Value
CUST02529,4,2024-04-10,2220,265,Medium Value
CUST02530,2,2023-12-05,3750,392,Medium Value
CUST02531,4,2024-09-04,2045,118,Medium Value
CUST02532,2,2022-11-12,410,780,Low Value
CUST02533,2,2024-05-10,4200,235,Medium Value
CUST02534,2,2024-06-28,750,186,Low Value
CUST02535,4,2024-06-29,2055,185,Medium Value
CUST02536,1,2022-01-29,450,1067,Low Value
CUST02537,2,2023-07-01,265,549,Low Value
CUST02538,3,2024-12-13,1005,18,Medium Value
CUST02539,2,2024-09-26,1650,96,Medium Value
CUST02541,5,2024-08-25,685,128,Medium Value
CUST02542,3,2024-08-23,480,130,Medium Value
CUST02543,4,2024-11-08,4920,53,Medium Value
CUST02544,4,2024-04-09,830,266,Medium Value
CUST02545,1,2022-09-02,2000,851,Medium Value
CUST02546,1,2024-04-05,70,270,Low Value
CUST02547,3,2024-07-23,4200,161,Medium Value
CUST02548,1,2024-04-02,450,273,Low Value
CUST02549,2,2024-05-13,1120,232,Low Value
CUST02550,5,2024-08-15,4460,138,High Value
CUST02551,2,2023-09-22,1600,466,Medium Value
CUST02552,4,2024-06-09,910,205,Medium Value
CUST02553,3,2024-08-26,2375,127,Medium Value
CUST02554,5,2024-06-10,2980,204,High Value
CUST02555,2,2022-08-05,530,879,Low Value
CUST02556,4,2024-10-25,1550,67,Medium Value
CUST02557,4,2024-02-27,1130,308,Medium Value
CUST02558,7,2024-12-06,3745,25,High Value
CUST02559,2,2024-03-06,1860,300,Medium Value
CUST02560,4,2023-12-30,550,367,Medium Value
CUST02561,3,2024-11-03,2680,58,Medium Value
CUST02562,1,2023-05-20,500,591,Low Value
CUST02563,2,2023-01-16,350,715,Low Value
CUST02564,3,2024-10-09,1475,83,Medium Value
CUST02565,1,2022-07-05,300,910,Low Value
CUST02566,3,2024-07-08,3200,176,Medium Value
CUST02567,5,2024-11-28,2575,33,Medium Value
CUST02568,1,2023-04-19,60,622,Low Value
CUST02569,4,2024-04-19,3545,256,Medium Value
CUST02570,4,2024-09-04,1575,118,Medium Value
CUST02571,1,2022-12-28,330,734,Low Value
CUST02572,4,2023-06-11,935,569,Medium Value
CUST02573,2,2023-12-11,540,386,Low Value
CUST02574,5,2024-02-18,2085,317,Medium Value
CUST02575,3,2023-11-01,2600,426,Medium Value
CUST02576,1,2023-09-07,100,481,Low Value
CUST02577,4,2022-09-30,2145,823,Medium Value
CUST02578,3,2024-12-27,1115,4,Medium Value
CUST02579,3,2024-01-24,1340,342,Medium Value
CUST02580,4,2024-10-10,1690,82,Medium Value
CUST02581,1,2024-01-28,1500,338,Medium Value
CUST02582,4,2024-07-27,5135,157,Medium Value
CUST02583,3,2023-08-23,655,496,Medium Value
CUST02584,4,2023-09-30,750,458,Medium Value
CUST02585,3,2023-11-09,360,418,Medium Value
CUST02586,5,2024-06-29,2780,185,High Value
CUST02587,5,2023-10-24,4000,434,High Value
CUST02588,3,2024-01-11,6510,355,Medium Value
CUST02589,1,2023-06-09,80,571,Low Value
CUST02590,7,2024-02-18,3580,317,High Value
CUST02591,4,2024-11-12,2925,49,Medium Value
CUST02592,5,2024-10-24,8175,68,High Value
CUST02593,4,2024-06-30,1680,184,Medium Value
CUST02594,2,2023-02-26,410,674,Low Value
CUST02595,3,2024-05-10,1505,235,Medium Value
CUST02596,7,2024-03-20,1155,286,Medium Value
CUST02597,3,2024-02-17,495,318,Medium Value
CUST02598,3,2024-03-07,2120,299,Medium Value
CUST02599,2,2024-09-03,630,119,Low Value
CUST02600,6,2024-06-27,4310,187,High Value
CUST02601,4,2024-06-11,1800,203,Medium Value
CUST02602,4,2024-03-08,1750,298,Medium Value
CUST02603,2,2023-07-10,210,540,Low Value
CUST02604,1,2023-03-14,70,658,Low Value
CUST02605,5,2024-11-09,7625,52,High Value
CUST02606,4,2024-06-10,505,204,Medium Value
CUST02607,1,2024-06-21,2400,193,Medium Value
CUST02609,6,2024-03-13,4160,293,High Value
CUST02610,1,2024-09-09,600,113,Low Value
CUST02611,4,2024-06-02,1030,212,Medium Value
CUST02612,5,2024-02-23,6650,312,High Value
CUST02613,5,2024-12-11,730,20,Medium Value
CUST02614,4,2022-12-30,1480,732,Medium Value
CUST02615,1,2023-08-17,120,502,Low Value
CUST02616,2,2024-07-15,380,169,Low Value
CUST02617,4,2024-06-06,4000,208,Medium Value
CUST02618,4,2024-08-08,1240,145,Medium Value
CUST02619,4,2023-09-17,5650,471,Medium Value
CUST02620,3,2024-12-23,795,8,Medium Value
CUST02621,4,2023-10-11,2115,447,Medium Value
CUST02622,4,2023-07-28,2650,522,Medium Value
CUST02623,5,2024-10-18,4070,74,High Value
CUST02624,6,2024-04-04,790,271,Medium Value
CUST02625,3,2024-10-31,2555,61,Medium Value
CUST02626,6,2024-04-01,1650,274,Medium Value
CUST02628,1,2023-01-09,120,722,Low Value
CUST02629,6,2024-11-24,2290,37,Medium Value
CUST02630,5,2024-06-23,4925,191,High Value
CUST02631,5,2024-06-28,1255,186,Medium Value
CUST02632,3,2023-08-22,780,497,Medium Value
CUST02633,5,2024-08-08,3240,145,High Value
CUST02634,3,2024-05-15,1890,230,Medium Value
CUST02635,1,2024-01-25,550,341,Low Value
CUST02636,2,2024-03-06,3450,300,Medium Value
CUST02637,3,2022-12-06,425,756,Medium Value
CUST02638,2,2024-11-15,285,46,Low Value
CUST02639,8,2024-09-19,3105,103,High Value
CUST02640,6,2024-05-07,5460,238,High Value
CUST02641,3,2024-02-27,625,308,Medium Value
CUST02642,3,2023-09-14,960,474,Medium Value
CUST02643,1,2023-01-24,240,707,Low Value
CUST02644,4,2024-12-03,8210,28,Medium Value
CUST02645,3,2024-06-30,420,184,Medium Value
CUST02646,1,2023-04-15,135,626,Low Value
CUST02647,3,2023-08-06,795,513,Medium Value
CUST02648,4,2024-04-15,1485,260,Medium Value
CUST02649,2,2024-05-27,690,218,Low Value
CUST02650,2,2024-08-14,150,139,Low Value
CUST02651,4,2024-02-04,2485,331,Medium Value
CUST02652,4,2022-11-16,3140,776,Medium Value
CUST02653,6,2024-07-17,5455,167,High Value
CUST02654,2,2024-08-23,360,130,Low Value
CUST02655,2,2024-05-23,420,222,Low Value
CUST02656,4,2024-10-21,785,71,Medium Value
CUST02657,2,2024-12-24,1450,7,Medium Value
CUST02658,5,2024-10-08,3325,84,High Value
CUST02659,3,2024-04-09,875,266,Medium Value
CUST02660,4,2024-11-24,410,37,Medium Value
CUST02661,7,2024-12-18,5975,13,High Value
CUST02662,5,2024-11-24,7035,37,High Value
CUST02663,2,2023-05-17,90,594,Low Value
CUST02664,4,2023-06-22,1340,558,Medium Value
CUST02665,3,2022-10-17,1855,806,Medium Value
CUST02666,2,2024-06-04,1300,210,Medium Value
CUST02667,4,2023-06-07,695,573,Medium Value
CUST02668,5,2024-02-20,4130,315,High Value
CUST02669,5,2023-07-27,1875,523,Medium Value
CUST02670,6,2024-07-17,6175,167,High Value
CUST02671,3,2024-05-20,2120,225,Medium Value
CUST02672,5,2024-11-18,930,43,Medium Value
CUST02673,3,2024-04-17,4310,258,Medium Value
CUST02674,2,2024-02-14,160,321,Low Value
CUST02675,1,2022-07-23,200,892,Low Value
CUST02676,2,2022-12-09,350,753,Low Value
CUST02677,2,2023-07-23,180,527,Low Value
CUST02678,3,2023-05-28,365,583,Medium Value
CUST02679,3,2023-12-02,2130,395,Medium Value
CUST02680,4,2024-12-16,6590,15,Medium Value
CUST02682,6,2023-06-17,2155,563,Medium Value
CUST02683,1,2024-03-12,3600,294,Medium Value
CUST02684,2,2022-10-05,280,818,Low Value
CUST02685,2,2024-04-05,250,270,Low Value
CUST02686,3,2023-11-19,1110,408,Medium Value
CUST02687,1,2024-11-15,140,46,Low Value
CUST02688,4,2024-10-03,3690,89,Medium Value
CUST02689,6,2024-08-14,8075,139,High Value
CUST02690,2,2023-02-21,6175,679,Medium Value
CUST02691,3,2023-08-20,260,499,Medium Value
CUST02692,4,2023-09-04,960,484,Medium Value
CUST02693,4,2024-09-07,2310,115,Medium Value
CUST02694,4,2024-12-15,1270,16,Medium Value
CUST02695,4,2023-12-09,1240,388,Medium Value
CUST02696,4,2024-06-24,300,190,Medium Value
CUST02697,5,2023-10-02,3455,456,High Value
CUST02698,1,2023-08-09,800,510,Low Value
CUST02699,3,2024-05-09,1050,236,Medium Value
CUST02700,4,2024-09-05,4140,117,Medium Value
CUST02701,3,2024-11-17,515,44,Medium Value
CUST02702,3,2024-06-13,4340,201,Medium Value
CUST02703,3,2024-01-31,4140,335,Medium Value
CUST02704,1,2022-03-30,165,1007,Low Value
CUST02705,2,2024-01-31,465,335,Low Value
CUST02706,3,2024-06-08,530,206,Medium Value
CUST02707,3,2024-11-14,3800,47,Medium Value
CUST02708,4,2024-05-04,1110,241,Medium Value
CUST02709,2,2023-04-11,310,630,Low Value
CUST02710,1,2024-03-03,400,303,Low Value
CUST02711,3,2023-03-09,2840,663,Medium Value
CUST02712,4,2024-06-20,2910,194,Medium Value
CUST02713,5,2023-11-23,1185,404,Medium Value
CUST02714,1,2024-08-06,400,147,Low Value
CUST02715,3,2022-10-11,465,812,Medium Value
CUST02716,5,2024-11-15,1050,46,Medium Value
CUST02717,2,2024-03-29,395,277,Low Value
CUST02718,2,2023-09-28,315,460,Low Value
CUST02719,7,2024-07-13,2110,171,Medium Value
CUST02720,5,2023-12-22,3500,375,High Value
CUST02721,1,2022-06-11,110,934,Low Value
CUST02722,4,2023-12-29,2340,368,Medium Value
CUST02724,2,2024-09-16,340,106,Low Value
CUST02726,2,2024-11-09,150,52,Low Value
CUST02727,6,2024-02-05,3800,330,High Value
CUST02728,4,2024-05-19,4690,226,Medium Value
CUST02729,4,2024-07-10,1280,174,Medium Value
CUST02730,2,2024-04-02,385,273,Low Value
