InvoiceID,CustomerID,InvoiceDate,ProductName,Category,UnitPrice,Quantity,Revenue,Country,Status
INV005525,CUST01889,2023-05-02,Running Shoes,Sports,110,4,0,Sweden,Cancelled
INV005526,CUST01757,2022-03-29,Dress,Fashion,110,5,550,United Kingdom,Completed
INV005527,CUST01694,2024-11-28,Smart Watch,Electronics,300,5,0,USA,Cancelled
INV005528,CUST03163,2023-03-09,Lamp,Home,45,5,225,Germany,Completed
INV005529,CUST02854,2024-04-24,Running Shoes,Sports,110,3,330,France,Completed
INV005530,CUST03226,2022-01-17,Pillow,Home,35,1,35,Netherlands,Completed
INV005531,CUST01763,2023-08-26,Dumbbells,Sports,50,3,150,USA,Completed
INV005532,CUST01609,2023-07-24,Bicycle,Sports,400,3,1200,USA,Completed
INV005533,CUST02896,2023-06-12,Data Science,Books,55,2,110,USA,Completed
INV005534,CUST02664,2024-06-08,Tennis Racket,Sports,150,3,0,Netherlands,Cancelled
INV005535,CUST03251,2022-07-10,Bicycle,Sports,400,3,0,France,Cancelled
INV005536,CUST02274,2022-12-12,Fiction Novel,Books,20,1,20,France,Completed
INV005537,CUST02572,2023-06-11,Dress,Fashion,110,5,550,Sweden,Completed
INV005538,CUST01376,2023-05-26,Lamp,Home,45,4,180,Germany,Completed
INV005539,CUST01802,2022-10-23,Coffee Maker,Home,80,2,160,Sweden,Completed
INV005540,CUST03275,2022-01-23,Bicycle,Sports,400,5,2000,Sweden,Completed
INV005541,CUST02713,2024-03-10,Python Book,Books,45,1,0,USA,Cancelled
INV005542,CUST01569,2023-01-08,Jeans,Fashion,60,2,120,Sweden,Completed
INV005543,CUST03294,2024-02-25,Jeans,Fashion,60,1,60,France,Completed
INV005544,CUST01851,2024-08-15,Tennis Racket,Sports,150,3,450,Netherlands,Completed
INV005545,CUST01263,2024-03-03,Fiction Novel,Books,20,4,80,Netherlands,Completed
INV005546,CUST02338,2024-12-02,Data Science,Books,55,1,55,France,Completed
INV005547,CUST02342,2023-11-07,Bicycle,Sports,400,4,1600,Sweden,Completed
INV005548,CUST02885,2024-02-01,Tennis Racket,Sports,150,1,150,Sweden,Completed
INV005549,CUST02381,2023-12-24,Shoes,Fashion,90,4,360,United Kingdom,Completed
INV005550,CUST02046,2023-06-19,Blender,Home,60,4,240,Sweden,Completed
INV005551,CUST02912,2022-12-06,Lamp,Home,45,1,45,United Kingdom,Completed
INV005552,CUST02454,2024-06-08,Vacuum,Home,350,2,700,Netherlands,Completed
INV005553,CUST02195,2022-05-06,Smart Watch,Electronics,300,4,1200,Netherlands,Completed
INV005554,CUST02867,2023-05-28,Tablet,Electronics,500,2,1000,USA,Completed
INV005555,CUST02334,2023-05-27,Python Book,Books,45,5,0,United Kingdom,Cancelled
INV005556,CUST01088,2023-12-13,Bicycle,Sports,400,1,400,Germany,Completed
INV005557,CUST02296,2023-04-04,Coffee Maker,Home,80,5,400,Sweden,Completed
INV005558,CUST01768,2023-06-23,Dress,Fashion,110,5,550,Netherlands,Completed
INV005559,CUST02682,2024-05-16,Jeans,Fashion,60,4,0,USA,Cancelled
INV005560,CUST02143,2022-04-08,Jeans,Fashion,60,5,300,Netherlands,Completed
INV005561,CUST02647,2022-01-04,Self Help,Books,25,1,25,United Kingdom,Completed
INV005562,CUST01156,2022-03-30,Jeans,Fashion,60,5,300,Germany,Completed
INV005563,CUST02094,2024-12-18,Bicycle,Sports,400,5,2000,Germany,Completed
INV005564,CUST03451,2024-01-12,Blender,Home,60,4,240,United Kingdom,Completed
INV005565,CUST02439,2023-01-05,Fiction Novel,Books,20,1,20,Sweden,Completed
INV005566,CUST01882,2023-08-17,Data Science,Books,55,1,55,Germany,Completed
INV005567,CUST02982,2022-01-13,Coffee Maker,Home,80,2,160,France,Completed
INV005568,CUST01314,2024-05-26,Data Science,Books,55,2,110,United Kingdom,Completed
INV005569,CUST03251,2024-04-02,Bicycle,Sports,400,3,1200,Sweden,Completed
INV005570,CUST01451,2024-07-30,Running Shoes,Sports,110,2,220,Germany,Completed
INV005571,CUST02006,2023-08-04,Data Science,Books,55,4,220,United Kingdom,Completed
INV005572,CUST01356,2023-05-25,Dumbbells,Sports,50,4,200,Netherlands,Completed
INV005573,CUST01177,2024-03-26,Jeans,Fashion,60,4,240,Netherlands,Completed
INV005574,CUST02457,2024-04-27,Python Book,Books,45,4,180,Germany,Completed
INV005575,CUST02858,2023-05-29,Vacuum,Home,350,2,700,Germany,Completed
INV005576,CUST01568,2024-07-24,Shoes,Fashion,90,4,360,United Kingdom,Completed
INV005577,CUST02862,2022-10-22,Coffee Maker,Home,80,1,80,USA,Completed
INV005578,CUST02788,2023-12-31,Yoga Mat,Sports,30,4,0,Sweden,Cancelled
INV005579,CUST02307,2022-01-06,Laptop,Electronics,1200,2,2400,France,Completed
INV005580,CUST01374,2024-12-06,Tennis Racket,Sports,150,2,300,France,Completed
INV005581,CUST02494,2023-05-09,Data Science,Books,55,2,110,Netherlands,Completed
INV005582,CUST02116,2024-01-29,Pillow,Home,35,3,105,Sweden,Completed
INV005583,CUST02355,2024-05-07,Headphones,Electronics,150,5,750,France,Completed
INV005584,CUST01595,2023-01-21,Data Science,Books,55,1,55,United Kingdom,Completed
INV005585,CUST01723,2023-07-10,Lamp,Home,45,5,225,France,Completed
INV005586,CUST01452,2023-11-09,Smartphone,Electronics,800,1,800,Sweden,Completed
INV005587,CUST01265,2022-05-21,Pillow,Home,35,5,175,Germany,Completed
INV005588,CUST01403,2023-10-10,Data Science,Books,55,2,110,United Kingdom,Completed
INV005589,CUST02495,2024-03-12,Jeans,Fashion,60,4,240,USA,Completed
INV005590,CUST01026,2023-05-03,Bicycle,Sports,400,3,1200,Germany,Completed
INV005591,CUST01216,2024-08-11,Self Help,Books,25,3,75,United Kingdom,Completed
INV005592,CUST02079,2024-04-10,Dumbbells,Sports,50,1,50,Netherlands,Completed
INV005593,CUST02894,2022-07-16,Lamp,Home,45,1,45,United Kingdom,Completed
INV005594,CUST02396,2023-01-12,Data Science,Books,55,5,275,USA,Completed
INV005595,CUST03315,2023-03-11,Yoga Mat,Sports,30,4,0,USA,Cancelled
INV005596,CUST02559,2024-02-06,Headphones,Electronics,150,4,0,Sweden,Cancelled
INV005597,CUST02535,2024-06-29,Pillow,Home,35,1,35,United Kingdom,Completed
INV005598,CUST03305,2023-04-30,Laptop,Electronics,1200,1,1200,Netherlands,Completed
INV005599,CUST03415,2024-01-14,Tennis Racket,Sports,150,5,750,United Kingdom,Completed
INV005600,CUST01301,2023-05-22,Data Science,Books,55,4,220,France,Completed
INV005601,CUST01114,2024-10-20,Business Guide,Books,35,3,105,Sweden,Completed
INV005602,CUST02435,2024-02-29,Vacuum,Home,350,2,700,USA,Completed
INV005603,CUST02509,2023-02-19,Headphones,Electronics,150,4,600,France,Completed
INV005604,CUST03361,2022-01-14,Running Shoes,Sports,110,1,110,Germany,Completed
INV005605,CUST02742,2023-10-19,Shoes,Fashion,90,1,0,Netherlands,Cancelled
INV005606,CUST02682,2022-11-24,Shoes,Fashion,90,1,90,United Kingdom,Completed
INV005607,CUST03099,2024-06-12,Laptop,Electronics,1200,5,6000,United Kingdom,Completed
INV005608,CUST01013,2024-06-11,Smart Watch,Electronics,300,3,0,Sweden,Cancelled
INV005609,CUST03276,2022-01-08,Yoga Mat,Sports,30,1,30,United Kingdom,Completed
INV005610,CUST03046,2022-10-06,Running Shoes,Sports,110,5,550,USA,Completed
INV005611,CUST03145,2023-12-07,Dumbbells,Sports,50,4,200,France,Completed
INV005612,CUST02136,2022-06-23,Fiction Novel,Books,20,2,40,USA,Completed
INV005613,CUST01530,2024-11-03,Smart Watch,Electronics,300,3,900,United Kingdom,Completed
INV005614,CUST02253,2024-04-01,Headphones,Electronics,150,4,600,France,Completed
INV005615,CUST03435,2023-10-14,Tennis Racket,Sports,150,1,0,Germany,Cancelled
INV005616,CUST01611,2022-12-09,Coffee Maker,Home,80,2,160,United Kingdom,Completed
INV005617,CUST01983,2024-04-01,Fiction Novel,Books,20,3,0,USA,Cancelled
INV005618,CUST02440,2022-12-24,Headphones,Electronics,150,3,450,United Kingdom,Completed
INV005619,CUST02912,2024-05-19,Pillow,Home,35,4,140,USA,Completed
INV005620,CUST02487,2023-01-23,Smart Watch,Electronics,300,2,600,Sweden,Completed
INV005621,CUST03034,2024-09-30,Fiction Novel,Books,20,3,60,Germany,Completed
INV005622,CUST03487,2024-07-12,Pillow,Home,35,5,175,Netherlands,Completed
INV005623,CUST01885,2023-09-21,Jacket,Fashion,120,4,0,Sweden,Cancelled
INV005624,CUST01508,2024-08-19,Blender,Home,60,1,60,Netherlands,Completed
INV005625,CUST01252,2023-02-14,Bicycle,Sports,400,4,0,USA,Cancelled
INV005626,CUST01609,2022-09-10,Yoga Mat,Sports,30,5,150,France,Completed
INV005627,CUST03397,2024-05-10,Jeans,Fashion,60,3,180,Sweden,Completed
INV005628,CUST01871,2022-03-18,Smartphone,Electronics,800,5,4000,USA,Completed
INV005629,CUST01162,2023-03-20,Tennis Racket,Sports,150,2,0,Germany,Cancelled
INV005630,CUST02531,2024-09-04,Jacket,Fashion,120,3,360,Netherlands,Completed
INV005631,CUST01703,2024-05-17,Dress,Fashion,110,3,0,United Kingdom,Cancelled
INV005632,CUST02038,2024-10-02,Python Book,Books,45,1,45,France,Completed
INV005633,CUST02651,2022-11-19,Data Science,Books,55,3,165,Sweden,Completed
INV005634,CUST02851,2022-09-08,Data Science,Books,55,2,110,Netherlands,Completed
INV005635,CUST01338,2023-03-29,Tennis Racket,Sports,150,4,600,France,Completed
INV005636,CUST02000,2022-01-17,Lamp,Home,45,3,135,Sweden,Completed
INV005637,CUST02333,2023-10-10,Dumbbells,Sports,50,5,250,France,Completed
INV005638,CUST02231,2024-07-28,Smartphone,Electronics,800,3,2400,Netherlands,Completed
INV005639,CUST02307,2023-09-11,Blender,Home,60,5,300,Netherlands,Completed
INV005640,CUST02353,2022-05-21,Coffee Maker,Home,80,5,400,France,Completed
INV005641,CUST01646,2024-07-29,Business Guide,Books,35,5,175,United Kingdom,Completed
INV005642,CUST02558,2023-01-21,Lamp,Home,45,3,135,Sweden,Completed
INV005643,CUST02050,2023-01-17,Dress,Fashion,110,1,110,Netherlands,Completed
INV005644,CUST02886,2024-02-13,Self Help,Books,25,3,75,United Kingdom,Completed
INV005645,CUST02637,2022-02-03,Blender,Home,60,5,300,Sweden,Completed
INV005646,CUST01434,2023-06-29,Laptop,Electronics,1200,3,3600,United Kingdom,Completed
INV005647,CUST03428,2024-09-23,Pillow,Home,35,2,70,France,Completed
INV005648,CUST03394,2023-07-25,Laptop,Electronics,1200,1,0,Netherlands,Cancelled
INV005649,CUST03068,2022-05-26,Fiction Novel,Books,20,5,0,Sweden,Cancelled
INV005650,CUST01877,2022-08-21,Data Science,Books,55,3,165,Netherlands,Completed
INV005651,CUST01860,2023-10-20,Pillow,Home,35,1,35,Sweden,Completed
INV005652,CUST02330,2022-07-02,Yoga Mat,Sports,30,2,60,USA,Completed
INV005653,CUST02513,2024-07-27,Laptop,Electronics,1200,4,4800,France,Completed
INV005654,CUST02574,2022-11-27,Vacuum,Home,350,3,1050,Netherlands,Completed
INV005655,CUST01666,2024-05-02,T-Shirt,Fashion,25,2,50,United Kingdom,Completed
INV005656,CUST02594,2023-05-29,Jeans,Fashion,60,2,0,Sweden,Cancelled
INV005657,CUST01016,2023-08-06,Headphones,Electronics,150,2,300,France,Completed
INV005658,CUST02131,2023-04-15,Yoga Mat,Sports,30,5,150,France,Completed
INV005659,CUST02934,2023-06-15,Laptop,Electronics,1200,4,4800,USA,Completed
INV005660,CUST03337,2023-05-27,Laptop,Electronics,1200,4,0,Sweden,Cancelled
INV005661,CUST01443,2024-01-03,Jacket,Fashion,120,2,240,France,Completed
INV005662,CUST01349,2023-06-16,T-Shirt,Fashion,25,2,50,USA,Completed
INV005663,CUST01437,2023-08-20,Lamp,Home,45,1,45,France,Completed
INV005664,CUST01170,2024-11-19,Lamp,Home,45,3,135,Sweden,Completed
INV005665,CUST02375,2024-12-18,Smartphone,Electronics,800,2,1600,Germany,Completed
INV005666,CUST02605,2024-06-09,Smartphone,Electronics,800,5,4000,Germany,Completed
INV005667,CUST02346,2022-05-18,Pillow,Home,35,1,35,France,Completed
INV005668,CUST02528,2022-07-22,Tennis Racket,Sports,150,2,0,USA,Cancelled
INV005669,CUST02348,2022-05-02,Pillow,Home,35,2,70,Netherlands,Completed
INV005670,CUST03395,2022-06-25,Tablet,Electronics,500,2,0,United Kingdom,Cancelled
INV005671,CUST03063,2023-07-08,Coffee Maker,Home,80,3,240,United Kingdom,Completed
INV005672,CUST01886,2022-06-22,Lamp,Home,45,5,0,Sweden,Cancelled
INV005673,CUST03377,2023-01-24,Blender,Home,60,4,240,United Kingdom,Completed
INV005674,CUST01023,2022-11-12,T-Shirt,Fashion,25,1,25,United Kingdom,Completed
INV005675,CUST01175,2023-09-11,Smart Watch,Electronics,300,5,1500,Netherlands,Completed
INV005676,CUST02785,2023-09-22,Self Help,Books,25,5,125,Sweden,Completed
INV005677,CUST02490,2024-04-05,Pillow,Home,35,1,0,Sweden,Cancelled
INV005678,CUST02897,2022-10-28,Python Book,Books,45,2,90,Netherlands,Completed
INV005679,CUST02339,2024-07-25,Headphones,Electronics,150,3,450,Sweden,Completed
INV005680,CUST02283,2022-09-11,T-Shirt,Fashion,25,5,125,Netherlands,Completed
INV005681,CUST01402,2022-07-14,Smart Watch,Electronics,300,3,900,Netherlands,Completed
INV005682,CUST01419,2023-03-22,Tennis Racket,Sports,150,2,300,Germany,Completed
INV005683,CUST01749,2023-08-17,Coffee Maker,Home,80,2,160,Sweden,Completed
INV005684,CUST02616,2023-05-31,Dumbbells,Sports,50,1,50,Netherlands,Completed
INV005685,CUST01041,2022-11-20,Blender,Home,60,3,180,Netherlands,Completed
INV005686,CUST03199,2023-05-11,Yoga Mat,Sports,30,4,120,France,Completed
INV005687,CUST01121,2024-02-28,Dress,Fashion,110,2,0,Germany,Cancelled
INV005688,CUST02747,2024-10-07,Dumbbells,Sports,50,3,150,USA,Completed
INV005689,CUST02993,2024-10-19,Laptop,Electronics,1200,4,4800,Netherlands,Completed
INV005690,CUST02196,2023-01-01,Laptop,Electronics,1200,2,2400,USA,Completed
INV005691,CUST02517,2022-03-15,Smart Watch,Electronics,300,4,1200,United Kingdom,Completed
INV005692,CUST02892,2023-08-04,Vacuum,Home,350,2,700,Netherlands,Completed
INV005693,CUST02185,2023-12-11,Tennis Racket,Sports,150,5,750,United Kingdom,Completed
INV005694,CUST02988,2022-12-31,Dress,Fashion,110,5,550,France,Completed
INV005695,CUST01899,2023-01-15,Smart Watch,Electronics,300,2,0,Sweden,Cancelled
INV005696,CUST02561,2023-01-26,Jeans,Fashion,60,4,0,USA,Cancelled
INV005697,CUST03113,2024-05-23,Yoga Mat,Sports,30,3,90,United Kingdom,Completed
INV005698,CUST02442,2023-04-21,T-Shirt,Fashion,25,5,0,France,Cancelled
INV005699,CUST03370,2024-01-23,Laptop,Electronics,1200,4,0,Netherlands,Cancelled
INV005700,CUST01331,2023-01-19,Jacket,Fashion,120,2,240,USA,Completed
INV005701,CUST01233,2024-08-15,Headphones,Electronics,150,1,150,Germany,Completed
INV005702,CUST02535,2024-09-08,Self Help,Books,25,3,0,United Kingdom,Cancelled
INV005703,CUST03366,2023-08-02,Fiction Novel,Books,20,2,40,Sweden,Completed
INV005704,CUST02547,2024-07-23,Dumbbells,Sports,50,2,100,Sweden,Completed
INV005705,CUST03239,2023-05-02,Pillow,Home,35,3,105,United Kingdom,Completed
INV005706,CUST03262,2023-06-11,Vacuum,Home,350,2,700,Germany,Completed
INV005707,CUST03386,2024-01-30,Coffee Maker,Home,80,2,160,Germany,Completed
INV005708,CUST02341,2022-03-12,Tablet,Electronics,500,3,1500,Sweden,Completed
INV005709,CUST01852,2024-04-26,Coffee Maker,Home,80,1,80,USA,Completed
INV005710,CUST03039,2024-04-21,Coffee Maker,Home,80,2,160,Germany,Completed
INV005711,CUST02646,2023-04-15,Python Book,Books,45,3,135,Germany,Completed
INV005712,CUST01265,2023-05-31,Shoes,Fashion,90,2,180,France,Completed
INV005713,CUST02068,2023-05-01,Dumbbells,Sports,50,5,250,Netherlands,Completed
INV005714,CUST01813,2022-03-22,Jeans,Fashion,60,5,300,USA,Completed
INV005715,CUST03113,2022-10-14,Yoga Mat,Sports,30,5,0,United Kingdom,Cancelled
INV005716,CUST02447,2023-04-17,Bicycle,Sports,400,2,800,Germany,Completed
INV005717,CUST01660,2022-05-25,Pillow,Home,35,4,140,France,Completed
INV005718,CUST01890,2024-10-16,Tablet,Electronics,500,5,2500,United Kingdom,Completed
INV005719,CUST01430,2023-05-04,Self Help,Books,25,4,100,United Kingdom,Completed
INV005720,CUST01220,2023-05-09,Pillow,Home,35,3,105,France,Completed
INV005721,CUST01962,2022-02-24,Smart Watch,Electronics,300,1,300,Sweden,Completed
INV005722,CUST02219,2024-05-05,Coffee Maker,Home,80,1,80,Sweden,Completed
INV005723,CUST01277,2022-09-22,Jacket,Fashion,120,1,120,Sweden,Completed
INV005724,CUST03228,2022-02-18,Yoga Mat,Sports,30,2,0,United Kingdom,Cancelled
INV005725,CUST02731,2023-06-21,Tennis Racket,Sports,150,4,0,United Kingdom,Cancelled
INV005726,CUST01784,2024-07-01,Tablet,Electronics,500,5,0,Netherlands,Cancelled
INV005727,CUST01044,2024-09-06,T-Shirt,Fashion,25,3,75,Netherlands,Completed
INV005728,CUST03029,2023-09-30,Jeans,Fashion,60,3,180,Germany,Completed
INV005729,CUST01427,2022-09-23,Bicycle,Sports,400,1,400,United Kingdom,Completed
INV005730,CUST02205,2022-02-12,Laptop,Electronics,1200,1,1200,France,Completed
INV005731,CUST01816,2022-08-15,Jacket,Fashion,120,3,360,United Kingdom,Completed
INV005732,CUST03339,2024-07-21,T-Shirt,Fashion,25,4,100,Germany,Completed
INV005733,CUST01950,2022-09-19,Lamp,Home,45,4,180,Sweden,Completed
INV005734,CUST03003,2022-06-24,Smart Watch,Electronics,300,5,0,France,Cancelled
INV005735,CUST03268,2024-10-14,Dumbbells,Sports,50,4,200,France,Completed
INV005736,CUST01260,2024-01-30,Fiction Novel,Books,20,4,80,Netherlands,Completed
INV005737,CUST01872,2022-09-21,Python Book,Books,45,5,0,Sweden,Cancelled
INV005738,CUST02869,2023-04-03,T-Shirt,Fashion,25,3,0,USA,Cancelled
INV005739,CUST01920,2024-09-02,Vacuum,Home,350,1,0,United Kingdom,Cancelled
INV005740,CUST02306,2023-06-02,Fiction Novel,Books,20,5,100,Germany,Completed
INV005741,CUST01914,2024-07-23,Smart Watch,Electronics,300,5,1500,Germany,Completed
INV005742,CUST03370,2024-10-18,Bicycle,Sports,400,1,400,USA,Completed
INV005743,CUST02424,2022-08-08,Pillow,Home,35,3,0,France,Cancelled
INV005744,CUST03329,2023-01-30,Business Guide,Books,35,2,70,United Kingdom,Completed
INV005745,CUST01135,2022-10-15,Vacuum,Home,350,5,1750,Germany,Completed
INV005746,CUST03390,2023-04-28,Yoga Mat,Sports,30,5,150,Netherlands,Completed
INV005747,CUST01127,2023-05-31,Dress,Fashion,110,3,330,France,Completed
INV005748,CUST01034,2024-07-23,Headphones,Electronics,150,1,150,Netherlands,Completed
INV005749,CUST02878,2023-02-08,Blender,Home,60,1,60,Sweden,Completed
INV005750,CUST02426,2024-01-06,Blender,Home,60,3,180,USA,Completed
INV005751,CUST01147,2023-08-02,Self Help,Books,25,4,100,France,Completed
INV005752,CUST03061,2024-08-16,Self Help,Books,25,2,50,Sweden,Completed
INV005753,CUST01128,2022-08-05,Headphones,Electronics,150,2,300,USA,Completed
INV005754,CUST01088,2023-07-22,Lamp,Home,45,1,45,Sweden,Completed
INV005755,CUST02208,2022-12-22,Headphones,Electronics,150,3,450,France,Completed
INV005756,CUST02144,2022-02-01,Tablet,Electronics,500,5,2500,United Kingdom,Completed
INV005757,CUST02980,2024-04-17,Fiction Novel,Books,20,3,60,United Kingdom,Completed
INV005758,CUST02775,2022-11-02,Vacuum,Home,350,4,1400,Netherlands,Completed
INV005759,CUST03305,2023-06-14,Dumbbells,Sports,50,1,50,Sweden,Completed
INV005760,CUST01481,2022-02-02,Dumbbells,Sports,50,1,50,Sweden,Completed
INV005761,CUST01643,2023-05-12,Yoga Mat,Sports,30,3,90,Germany,Completed
INV005762,CUST01119,2023-04-05,Jeans,Fashion,60,3,180,France,Completed
INV005763,CUST03171,2024-05-16,Fiction Novel,Books,20,3,0,Sweden,Cancelled
INV005764,CUST01875,2022-05-03,Tablet,Electronics,500,2,0,USA,Cancelled
INV005765,CUST02900,2022-07-27,Self Help,Books,25,5,0,France,Cancelled
INV005766,CUST02069,2022-10-20,Data Science,Books,55,3,165,France,Completed
INV005767,CUST02157,2022-02-15,Laptop,Electronics,1200,2,2400,Sweden,Completed
INV005768,CUST03095,2022-07-10,Blender,Home,60,2,120,France,Completed
INV005769,CUST02082,2022-06-21,Bicycle,Sports,400,1,0,Germany,Cancelled
INV005770,CUST01680,2022-09-13,Pillow,Home,35,1,35,France,Completed
INV005771,CUST01088,2022-04-27,Blender,Home,60,4,240,Netherlands,Completed
INV005772,CUST01633,2023-02-10,Dumbbells,Sports,50,3,150,Germany,Completed
INV005773,CUST01860,2023-11-09,Jacket,Fashion,120,1,120,France,Completed
INV005774,CUST01505,2023-02-25,Vacuum,Home,350,1,350,United Kingdom,Completed
INV005775,CUST03424,2022-08-21,T-Shirt,Fashion,25,4,100,United Kingdom,Completed
INV005776,CUST01419,2024-09-28,Tennis Racket,Sports,150,2,300,Netherlands,Completed
INV005777,CUST02476,2022-03-09,T-Shirt,Fashion,25,3,75,Netherlands,Completed
INV005778,CUST02736,2022-12-02,Jacket,Fashion,120,2,0,France,Cancelled
INV005779,CUST01557,2023-06-28,Yoga Mat,Sports,30,1,30,Germany,Completed
INV005780,CUST02280,2022-08-11,Self Help,Books,25,5,125,USA,Completed
INV005781,CUST01580,2023-07-08,Smart Watch,Electronics,300,3,900,France,Completed
INV005782,CUST01858,2023-10-07,Pillow,Home,35,2,70,France,Completed
INV005783,CUST01521,2024-12-21,Business Guide,Books,35,1,0,USA,Cancelled
INV005784,CUST02104,2022-08-07,Business Guide,Books,35,1,35,Sweden,Completed
INV005785,CUST01547,2023-01-28,Pillow,Home,35,3,0,Netherlands,Cancelled
INV005786,CUST02424,2023-04-17,Smartphone,Electronics,800,3,2400,Sweden,Completed
INV005787,CUST03121,2024-11-06,Coffee Maker,Home,80,4,320,United Kingdom,Completed
INV005788,CUST03036,2022-04-04,Python Book,Books,45,5,225,USA,Completed
INV005789,CUST02477,2023-03-10,Blender,Home,60,3,180,Germany,Completed
INV005790,CUST02938,2023-07-29,Dumbbells,Sports,50,3,150,France,Completed
INV005791,CUST03316,2023-07-15,Pillow,Home,35,2,70,France,Completed
INV005792,CUST02749,2023-09-19,Laptop,Electronics,1200,4,4800,Germany,Completed
INV005793,CUST03327,2024-03-02,Data Science,Books,55,4,220,Sweden,Completed
INV005794,CUST01515,2024-06-08,Bicycle,Sports,400,3,1200,USA,Completed
INV005795,CUST02894,2024-10-14,Dress,Fashion,110,3,330,Sweden,Completed
INV005796,CUST01084,2024-02-17,Smartphone,Electronics,800,1,800,Sweden,Completed
INV005797,CUST01099,2023-06-05,Jacket,Fashion,120,3,360,France,Completed
INV005798,CUST03470,2023-02-10,Laptop,Electronics,1200,4,4800,France,Completed
INV005799,CUST01578,2023-04-01,Lamp,Home,45,1,45,USA,Completed
INV005800,CUST02626,2022-10-21,Coffee Maker,Home,80,4,320,Netherlands,Completed
INV005801,CUST01509,2023-02-17,Yoga Mat,Sports,30,2,60,USA,Completed
INV005802,CUST01240,2024-02-01,Dress,Fashion,110,3,330,USA,Completed
INV005803,CUST03175,2024-11-07,Blender,Home,60,4,0,Germany,Cancelled
INV005804,CUST01636,2024-01-03,Shoes,Fashion,90,1,90,USA,Completed
INV005805,CUST03334,2023-06-26,Vacuum,Home,350,3,0,France,Cancelled
INV005806,CUST02450,2023-12-27,Python Book,Books,45,2,90,France,Completed
INV005807,CUST01447,2023-01-31,Blender,Home,60,4,240,France,Completed
INV005808,CUST01936,2024-12-19,Jacket,Fashion,120,1,120,Netherlands,Completed
INV005809,CUST03456,2023-03-13,Running Shoes,Sports,110,4,440,Netherlands,Completed
INV005810,CUST02890,2022-07-29,Coffee Maker,Home,80,3,240,France,Completed
INV005811,CUST02595,2023-07-24,Coffee Maker,Home,80,1,80,Germany,Completed
INV005812,CUST01947,2024-02-13,Laptop,Electronics,1200,1,1200,Sweden,Completed
INV005813,CUST01556,2022-01-14,Dress,Fashion,110,5,550,USA,Completed
INV005814,CUST02953,2022-03-19,Vacuum,Home,350,5,1750,USA,Completed
INV005815,CUST03154,2022-12-14,Shoes,Fashion,90,4,360,USA,Completed
INV005816,CUST02117,2024-09-13,Dress,Fashion,110,2,220,Netherlands,Completed
INV005817,CUST01888,2023-06-27,Running Shoes,Sports,110,2,220,Netherlands,Completed
INV005818,CUST01884,2024-12-01,Tennis Racket,Sports,150,2,300,Sweden,Completed
INV005819,CUST01490,2023-12-07,Smartphone,Electronics,800,4,3200,United Kingdom,Completed
INV005820,CUST02806,2024-09-29,Tablet,Electronics,500,2,1000,Netherlands,Completed
INV005821,CUST02578,2024-12-04,Bicycle,Sports,400,2,800,Sweden,Completed
INV005822,CUST02479,2022-05-20,Running Shoes,Sports,110,1,110,Germany,Completed
INV005823,CUST01743,2023-12-31,Self Help,Books,25,5,125,United Kingdom,Completed
INV005824,CUST03277,2022-05-15,T-Shirt,Fashion,25,5,125,France,Completed
INV005825,CUST02950,2022-04-16,Jeans,Fashion,60,4,240,Sweden,Completed
INV005826,CUST01431,2023-04-12,Fiction Novel,Books,20,2,40,Netherlands,Completed
INV005827,CUST02275,2022-06-25,Coffee Maker,Home,80,2,160,Sweden,Completed
INV005828,CUST03484,2024-02-04,Smart Watch,Electronics,300,2,600,USA,Completed
INV005829,CUST01001,2022-02-07,Headphones,Electronics,150,2,300,Sweden,Completed
INV005830,CUST03296,2022-02-26,Yoga Mat,Sports,30,2,60,USA,Completed
INV005831,CUST03393,2024-12-05,Blender,Home,60,2,0,Germany,Cancelled
INV005832,CUST03335,2023-10-25,Smartphone,Electronics,800,2,1600,France,Completed
INV005833,CUST02342,2022-06-04,Self Help,Books,25,4,100,Sweden,Completed
INV005834,CUST02885,2022-08-24,Tennis Racket,Sports,150,1,150,Germany,Completed
INV005835,CUST01805,2022-12-09,Self Help,Books,25,5,125,United Kingdom,Completed
INV005836,CUST01012,2024-06-07,Coffee Maker,Home,80,4,320,Sweden,Completed
INV005837,CUST01693,2022-01-25,Coffee Maker,Home,80,2,160,USA,Completed
INV005838,CUST02817,2022-04-07,Fiction Novel,Books,20,4,80,Sweden,Completed
INV005839,CUST02984,2024-11-22,Pillow,Home,35,3,105,Germany,Completed
INV005840,CUST03355,2023-11-25,Vacuum,Home,350,1,350,United Kingdom,Completed
INV005841,CUST01720,2024-06-15,Dumbbells,Sports,50,5,250,Netherlands,Completed
INV005842,CUST01524,2024-03-16,Dress,Fashion,110,4,440,France,Completed
INV005843,CUST03212,2022-08-02,Blender,Home,60,1,60,United Kingdom,Completed
INV005844,CUST03266,2023-04-08,Coffee Maker,Home,80,3,240,Germany,Completed
INV005845,CUST01434,2022-10-27,Bicycle,Sports,400,2,800,France,Completed
INV005846,CUST03351,2023-02-17,Headphones,Electronics,150,4,600,Germany,Completed
INV005847,CUST01137,2023-06-10,Self Help,Books,25,4,0,France,Cancelled
INV005848,CUST02474,2024-11-12,Lamp,Home,45,3,0,Sweden,Cancelled
INV005849,CUST01352,2022-06-04,Dumbbells,Sports,50,4,200,United Kingdom,Completed
